,engineRpm,speedMps,fuelRangeM,throttlePercentage,brakePercentage,steeringPercentage,parkingBrake,highBeamSignal,drivingMode,errorCode,gearLocation,header_timestampSec,header_moduleName,signal_turnSignal,angularVelocityVrf_z,realSteeringAngle,batterySoc,cmdDrivingMode,driveMotorTorqueNm,batteryVoltage,batteryCurrent,enableButton,disableButton,batch
9975,4113,12.4161749,1,0,0,-0.546666682,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.755471,had-canbus,TURN_NONE,0,-4.1,100,1.0,64,549.9,61.7,False,False,10.0
9976,4115,12.4161749,1,0,0,-0.546666682,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.7654629,had-canbus,TURN_NONE,0,-4.1,100,1.0,65,549.9,62.9,False,False,10.0
9977,4116,12.4318123,1,0,0,-0.546666682,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.7754989,had-canbus,TURN_NONE,0,-4.1,100,1.0,65,549.9,62.9,False,False,10.0
9978,4117,12.4318123,1,0,0,-0.546666682,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.785527,had-canbus,TURN_NONE,0,-4.1,100,1.0,64,549.9,64.6,False,False,10.0
9979,4118,12.4474497,1,0,0,-0.546666682,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.795544,had-canbus,TURN_NONE,0,-4.1,100,1.0,63,549.9,64.6,False,False,10.0
9980,4118,12.4474497,1,0,0,-0.533333361,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.805496,had-canbus,TURN_NONE,0,-4.0,100,1.0,63,549.9,57.3,False,False,10.0
9981,4118,12.4630871,1,0,0,-0.533333361,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.815501,had-canbus,TURN_NONE,0,-4.0,100,1.0,63,549.9,57.3,False,False,10.0
9982,4118,12.4630871,1,0,0,-0.533333361,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.825497,had-canbus,TURN_NONE,0,-4.0,100,1.0,62,549.9,59.0,False,False,10.0
9983,4118,12.4630871,1,0,0,-0.533333361,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.835507,had-canbus,TURN_NONE,0,-4.0,100,1.0,61,549.9,59.0,False,False,10.0
9984,4117,12.4630871,1,0,0,-0.533333361,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.8454669,had-canbus,TURN_NONE,0,-4.0,100,1.0,61,549.9,57.3,False,False,10.0
9985,4117,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.8554568,had-canbus,TURN_NONE,0,-3.9,100,1.0,60,549.9,57.3,False,False,10.0
9986,4117,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.865476,had-canbus,TURN_NONE,0,-3.9,100,1.0,59,549.9,59.7,False,False,10.0
9987,4117,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.875473,had-canbus,TURN_NONE,0,-3.9,100,1.0,58,549.9,59.7,False,False,10.0
9988,4117,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.885511,had-canbus,TURN_NONE,0,-3.9,100,1.0,58,549.9,52.2,False,False,10.0
9989,4118,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.895563,had-canbus,TURN_NONE,0,-3.9,100,1.0,58,549.9,52.2,False,False,10.0
9990,4119,12.4474497,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.905617,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,50.5,False,False,10.0
9991,4120,12.4474497,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.915521,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,50.5,False,False,10.0
9992,4121,12.4318123,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.9255219,had-canbus,TURN_NONE,0,-3.9,100,1.0,57,549.9,55.3,False,False,10.0
9993,4122,12.4474497,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.935504,had-canbus,TURN_NONE,0,-3.9,100,1.0,57,549.9,55.3,False,False,10.0
9994,4123,12.4474497,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.945451,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,52.9,False,False,10.0
9995,4125,12.4474497,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.955477,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,52.9,False,False,10.0
9996,4126,12.4630871,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.965524,had-canbus,TURN_NONE,0,-3.9,100,1.0,57,549.9,56.6,False,False,10.0
9997,4127,12.4787254,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.9754488,had-canbus,TURN_NONE,0,-3.9,100,1.0,57,549.9,56.6,False,False,10.0
9998,4129,12.4787254,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.985514,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,53.1,False,False,10.0
9999,4130,12.4943628,1,0,0,-0.52,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108946.995581,had-canbus,TURN_NONE,0,-3.9,100,1.0,56,549.9,53.1,False,False,10.0
10000,4131,12.4943628,1,0,0,-0.50666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.005517,had-canbus,TURN_NONE,0,-3.8,100,1.0,56,549.9,57.0,False,False,10.0
10001,4133,12.4943628,1,0,0,-0.50666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.015504,had-canbus,TURN_NONE,0,-3.8,100,1.0,56,549.9,57.0,False,False,10.0
10002,4134,12.4943628,1,0,0,-0.50666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.025486,had-canbus,TURN_NONE,0,-3.8,100,1.0,56,549.9,50.0,False,False,10.0
10003,4134,12.51,1,0,0,-0.50666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.0355408,had-canbus,TURN_NONE,0,-3.8,100,1.0,55,549.9,50.0,False,False,10.0
10004,4135,12.51,1,0,0,-0.50666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.045492,had-canbus,TURN_NONE,0,-3.8,100,1.0,55,549.9,53.9,False,False,10.0
10005,4135,12.51,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.055451,had-canbus,TURN_NONE,0,-3.5,100,1.0,54,549.9,53.9,False,False,10.0
10006,4135,12.51,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.065472,had-canbus,TURN_NONE,0,-3.5,100,1.0,53,549.9,55.8,False,False,10.0
10007,4135,12.51,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.07545,had-canbus,TURN_NONE,0,-3.5,100,1.0,52,549.9,55.8,False,False,10.0
10008,4136,12.4943628,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.085536,had-canbus,TURN_NONE,0,-3.5,100,1.0,52,549.9,51.9,False,False,10.0
10009,4136,12.51,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.0954978,had-canbus,TURN_NONE,0,-3.5,100,1.0,52,549.9,51.9,False,False,10.0
10010,4137,12.4943628,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.105531,had-canbus,TURN_NONE,0,-3.4,100,1.0,52,549.9,50.9,False,False,10.0
10011,4138,12.4943628,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.1155128,had-canbus,TURN_NONE,0,-3.4,100,1.0,50,549.9,50.9,False,False,10.0
10012,4139,12.4943628,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.125525,had-canbus,TURN_NONE,0,-3.4,100,1.0,50,549.9,46.3,False,False,10.0
10013,4140,12.4943628,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.135529,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,46.3,False,False,10.0
10014,4141,12.51,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.14551,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,50.5,False,False,10.0
10015,4142,12.51,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.155479,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,50.5,False,False,10.0
10016,4143,12.5256376,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.1654868,had-canbus,TURN_NONE,0,-3.4,100,1.0,50,549.9,47.5,False,False,10.0
10017,4144,12.5256376,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.1755478,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,47.5,False,False,10.0
10018,4145,12.5256376,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.1855009,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,51.2,False,False,10.0
10019,4146,12.541275,1,0,0,-0.453333348,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.195497,had-canbus,TURN_NONE,0,-3.4,100,1.0,51,549.9,51.2,False,False,10.0
10020,4147,12.541275,1,0,0,-0.413333327,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.205543,had-canbus,TURN_NONE,0,-3.1,100,1.0,50,549.9,49.5,False,False,10.0
10021,4147,12.541275,1,0,0,-0.413333327,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.215478,had-canbus,TURN_NONE,0,-3.1,100,1.0,50,549.9,49.5,False,False,10.0
10022,4147,12.541275,1,0,0,-0.413333327,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.2255049,had-canbus,TURN_NONE,0,-3.1,100,1.0,50,549.9,54.1,False,False,10.0
10023,4148,12.541275,1,0,0,-0.413333327,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.2355719,had-canbus,TURN_NONE,0,-3.1,100,1.0,50,549.9,54.1,False,False,10.0
10024,4148,12.541275,1,0,0,-0.413333327,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.245498,had-canbus,TURN_NONE,0,-3.1,100,1.0,49,549.9,48.3,False,False,10.0
10025,4147,12.541275,1,0,0,-0.373333335,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.2554538,had-canbus,TURN_NONE,0,-2.8,100,1.0,48,549.9,48.3,False,False,10.0
10026,4147,12.5256376,1,0,0,-0.373333335,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.265482,had-canbus,TURN_NONE,0,-2.8,100,1.0,48,549.9,48.8,False,False,10.0
10027,4147,12.5256376,1,0,0,-0.373333335,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.2754588,had-canbus,TURN_NONE,0,-2.8,100,1.0,48,549.9,48.8,False,False,10.0
10028,4147,12.5256376,1,0,0,-0.373333335,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.285492,had-canbus,TURN_NONE,0,-2.8,100,1.0,48,549.9,45.6,False,False,10.0
10029,4147,12.51,1,0,0,-0.373333335,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.295495,had-canbus,TURN_NONE,0,-2.8,100,1.0,47,549.9,45.6,False,False,10.0
10030,4146,12.51,1,0,0,-0.36,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.305485,had-canbus,TURN_NONE,0,-2.7,100,1.0,47,549.9,49.0,False,False,10.0
10031,4146,12.51,1,0,0,-0.36,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.3154829,had-canbus,TURN_NONE,0,-2.7,100,1.0,48,549.9,49.0,False,False,10.0
10032,4146,12.51,1,0,0,-0.36,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.325513,had-canbus,TURN_NONE,0,-2.7,100,1.0,47,549.9,48.5,False,False,10.0
10033,4146,12.51,1,0,0,-0.36,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.335451,had-canbus,TURN_NONE,0,-2.7,100,1.0,46,549.9,48.5,False,False,10.0
10034,4146,12.5256376,1,0,0,-0.36,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.3454978,had-canbus,TURN_NONE,0,-2.7,100,1.0,47,549.9,47.5,False,False,10.0
10035,4147,12.5256376,1,0,0,-0.346666664,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.355449,had-canbus,TURN_NONE,0,-2.6,100,1.0,47,549.9,47.5,False,False,10.0
10036,4147,12.5256376,1,0,0,-0.346666664,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.365444,had-canbus,TURN_NONE,0,-2.6,100,1.0,47,549.9,47.0,False,False,10.0
10037,4147,12.541275,1,0,0,-0.346666664,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.375447,had-canbus,TURN_NONE,0,-2.6,100,1.0,46,549.9,47.0,False,False,10.0
10038,4148,12.541275,1,0,0,-0.346666664,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.3854759,had-canbus,TURN_NONE,0,-2.6,100,1.0,46,549.9,47.3,False,False,10.0
10039,4148,12.541275,1,0,0,-0.346666664,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.395495,had-canbus,TURN_NONE,0,-2.6,100,1.0,47,549.9,47.3,False,False,10.0
10040,4149,12.541275,1,0,0,-0.293333322,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.4055429,had-canbus,TURN_NONE,0,-2.2,100,1.0,47,549.9,45.6,False,False,10.0
10041,4149,12.541275,1,0,0,-0.293333322,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.415515,had-canbus,TURN_NONE,0,-2.2,100,1.0,47,549.9,45.6,False,False,10.0
10042,4150,12.541275,1,0,0,-0.293333322,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.425504,had-canbus,TURN_NONE,0,-2.2,100,1.0,46,549.9,48.3,False,False,10.0
10043,4151,12.541275,1,0,0,-0.293333322,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.435541,had-canbus,TURN_NONE,0,-2.2,100,1.0,47,549.9,48.3,False,False,10.0
10044,4151,12.541275,1,0,0,-0.293333322,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.4454799,had-canbus,TURN_NONE,0,-2.2,100,1.0,47,549.9,45.8,False,False,10.0
10045,4152,12.541275,1,0,0,-0.24,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.4554648,had-canbus,TURN_NONE,0,-1.8,100,1.0,46,549.9,45.8,False,False,10.0
10046,4153,12.541275,1,0,0,-0.24,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.465514,had-canbus,TURN_NONE,0,-1.8,100,1.0,45,549.9,44.1,False,False,10.0
10047,4154,12.541275,1,0,0,-0.24,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.475461,had-canbus,TURN_NONE,0,-1.8,100,1.0,45,549.9,44.1,False,False,10.0
10048,4154,12.5256376,1,0,0,-0.24,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.4855409,had-canbus,TURN_NONE,0,-1.8,100,1.0,46,549.9,44.1,False,False,10.0
10049,4155,12.5256376,1,0,0,-0.24,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.495564,had-canbus,TURN_NONE,0,-1.8,100,1.0,46,549.9,44.1,False,False,10.0
10050,4155,12.5256376,1,0,0,-0.173333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.505581,had-canbus,TURN_NONE,0,-1.3,100,1.0,46,549.9,45.6,False,False,10.0
10051,4155,12.5256376,1,0,0,-0.173333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.515488,had-canbus,TURN_NONE,0,-1.3,100,1.0,46,549.9,45.6,False,False,10.0
10052,4155,12.541275,1,0,0,-0.173333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.525503,had-canbus,TURN_NONE,0,-1.3,100,1.0,46,549.9,45.1,False,False,10.0
10053,4155,12.541275,1,0,0,-0.173333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.535548,had-canbus,TURN_NONE,0,-1.3,100,1.0,46,549.9,45.1,False,False,10.0
10054,4154,12.5569124,1,0,0,-0.173333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.5454519,had-canbus,TURN_NONE,0,-1.3,100,1.0,44,549.9,46.1,False,False,10.0
10055,4154,12.5569124,1,0,0,-0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.555464,had-canbus,TURN_NONE,0,-0.9,100,1.0,43,549.9,46.1,False,False,10.0
10056,4154,12.5725498,1,0,0,-0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.565446,had-canbus,TURN_NONE,0,-0.9,100,1.0,43,549.9,43.4,False,False,10.0
10057,4154,12.5725498,1,0,0,-0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.575451,had-canbus,TURN_NONE,0,-0.9,100,1.0,43,549.9,43.4,False,False,10.0
10058,4154,12.5725498,1,0,0,-0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.5855129,had-canbus,TURN_NONE,0,-0.9,100,1.0,43,549.9,40.2,False,False,10.0
10059,4154,12.5725498,1,0,0,-0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.5955088,had-canbus,TURN_NONE,0,-0.9,100,1.0,42,549.9,40.2,False,False,10.0
10060,4155,12.5725498,1,0,0,-0.0533333346,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.605509,had-canbus,TURN_NONE,0,-0.4,100,1.0,42,549.9,40.0,False,False,10.0
10061,4156,12.5725498,1,0,0,-0.0533333346,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.6154828,had-canbus,TURN_NONE,0,-0.4,100,1.0,40,549.9,40.0,False,False,10.0
10062,4156,12.5881872,1,0,0,-0.0533333346,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.625476,had-canbus,TURN_NONE,0,-0.4,100,1.0,40,549.9,43.9,False,False,10.0
10063,4158,12.5725498,1,0,0,-0.0533333346,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.635499,had-canbus,TURN_NONE,0,-0.4,100,1.0,41,549.9,43.9,False,False,10.0
10064,4160,12.5725498,1,0,0,-0.0533333346,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.6454508,had-canbus,TURN_NONE,0,-0.4,100,1.0,42,549.9,44.4,False,False,10.0
10065,4161,12.5725498,1,0,0,0.0266666673,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.655506,had-canbus,TURN_NONE,0,0.2,100,1.0,41,549.9,44.4,False,False,10.0
10066,4161,12.5569124,1,0,0,0.0266666673,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.6654499,had-canbus,TURN_NONE,0,0.2,100,1.0,41,549.9,40.2,False,False,10.0
10067,4164,12.5569124,1,0,0,0.0266666673,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.6754498,had-canbus,TURN_NONE,0,0.2,100,1.0,41,549.9,40.2,False,False,10.0
10068,4164,12.5569124,1,0,0,0.0266666673,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.685581,had-canbus,TURN_NONE,0,0.2,100,1.0,41,549.9,40.7,False,False,10.0
10069,4165,12.5569124,1,0,0,0.0266666673,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.695502,had-canbus,TURN_NONE,0,0.2,100,1.0,43,549.9,40.7,False,False,10.0
10070,4166,12.5569124,1,0,0,0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.7055,had-canbus,TURN_NONE,0,0.6,100,1.0,43,549.9,45.8,False,False,10.0
10071,4166,12.5725498,1,0,0,0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.715512,had-canbus,TURN_NONE,0,0.6,100,1.0,42,549.9,45.8,False,False,10.0
10072,4166,12.5725498,1,0,0,0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.72554,had-canbus,TURN_NONE,0,0.6,100,1.0,41,549.9,41.7,False,False,10.0
10073,4166,12.5725498,1,0,0,0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.735533,had-canbus,TURN_NONE,0,0.6,100,1.0,42,549.9,41.7,False,False,10.0
10074,4165,12.5725498,1,0,0,0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.745532,had-canbus,TURN_NONE,0,0.6,100,1.0,43,549.9,42.4,False,False,10.0
10075,4164,12.5725498,1,0,0,0.106666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.7554789,had-canbus,TURN_NONE,0,0.8,100,1.0,42,549.9,42.4,False,False,10.0
10076,4163,12.5725498,1,0,0,0.106666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.7655199,had-canbus,TURN_NONE,0,0.8,100,1.0,41,549.9,48.3,False,False,10.0
10077,4162,12.5725498,1,0,0,0.106666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.775513,had-canbus,TURN_NONE,0,0.8,100,1.0,41,549.9,48.3,False,False,10.0
10078,4160,12.5725498,1,0,0,0.106666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.7855299,had-canbus,TURN_NONE,0,0.8,100,1.0,42,549.9,43.9,False,False,10.0
10079,4159,12.5569124,1,0,0,0.106666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.795544,had-canbus,TURN_NONE,0,0.8,100,1.0,42,549.9,43.9,False,False,10.0
10080,4157,12.541275,1,0,0,0.13333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.805568,had-canbus,TURN_NONE,0,1.0,100,1.0,41,549.9,41.2,False,False,10.0
10081,4155,12.541275,1,0,0,0.13333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.815528,had-canbus,TURN_NONE,0,1.0,100,1.0,41,549.9,41.2,False,False,10.0
10082,4154,12.541275,1,0,0,0.13333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.825492,had-canbus,TURN_NONE,0,1.0,100,1.0,41,549.9,42.2,False,False,10.0
10083,4153,12.541275,1,0,0,0.13333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.8355398,had-canbus,TURN_NONE,0,1.0,100,1.0,41,549.9,42.2,False,False,10.0
10084,4152,12.541275,1,0,0,0.13333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.8455439,had-canbus,TURN_NONE,0,1.0,100,1.0,40,549.9,38.3,False,False,10.0
10085,4152,12.541275,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.855471,had-canbus,TURN_NONE,0,0.9,100,1.0,39,549.9,38.3,False,False,10.0
10086,4152,12.5256376,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.8655028,had-canbus,TURN_NONE,0,0.9,100,1.0,40,549.9,41.7,False,False,10.0
10087,4153,12.51,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.8754768,had-canbus,TURN_NONE,0,0.9,100,1.0,42,549.9,41.7,False,False,10.0
10088,4153,12.51,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.885527,had-canbus,TURN_NONE,0,0.9,100,1.0,43,549.9,42.4,False,False,10.0
10089,4154,12.5256376,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.895526,had-canbus,TURN_NONE,0,0.9,100,1.0,42,549.9,42.4,False,False,10.0
10090,4155,12.541275,1,0,0,0.12,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.9055119,had-canbus,TURN_NONE,0,0.9,100,1.0,41,549.9,45.3,False,False,10.0
10091,4156,12.5569124,1,0,0,0.146666661,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108947.9155,had-canbus,TURN_NONE,0,1.1,100,1.0,42,549.9,45.3,False,False,10.0
